id_municipio,sigla_partido,numero_de_eleitos
19240,REPUBLICANOS,4
19240,MDB,5
19836,MDB,4
19836,PSB,5
19607,REPUBLICANOS,1
19607,PT,1
19607,PSDB,2
19607,PL,3
19607,PSB,2
19852,REPUBLICANOS,3
19852,UNIÃO,3
19852,MDB,3
19879,PSOL,2
19879,REPUBLICANOS,3
19879,UNIÃO,4
19879,PSB,4
19801,PCdoB,3
19801,REPUBLICANOS,3
19801,PP,3
19895,AVANTE,1
19895,SOLIDARIEDADE,2
19895,REPUBLICANOS,3
19895,PSB,5
19917,PDT,2
19917,REPUBLICANOS,3
19917,PL,4
19933,MDB,1
19933,PT,2
19933,PSB,2
19933,PP,2
19933,PSDB,2
19933,SOLIDARIEDADE,2
19950,PT,2
19950,MDB,4
19950,PL,3
19976,REPUBLICANOS,2
19976,PSDB,3
19976,PSB,4
19704,PT,4
19704,UNIÃO,5
19992,PT,2
19992,REPUBLICANOS,2
19992,UNIÃO,2
19992,MDB,2
19992,PSB,3
20010,PDT,1
20010,PP,1
20010,REPUBLICANOS,3
20010,PSB,4
20052,UNIÃO,1
20052,PP,1
20052,REPUBLICANOS,2
20052,MDB,2
20052,PSB,3
20036,PDT,2
20036,REPUBLICANOS,3
20036,PT,3
20036,MDB,3
19089,PP,1
19089,PDT,1
19089,SOLIDARIEDADE,1
19089,REPUBLICANOS,1
19089,UNIÃO,2
19089,PSB,2
19089,PL,1
19100,PP,2
19100,UNIÃO,3
19100,PSB,4
20079,AVANTE,2
20079,PDT,3
20079,MDB,4
19275,UNIÃO,1
19275,PP,2
19275,MDB,3
19275,PSB,3
20095,REPUBLICANOS,3
20095,PSB,6
20133,PDT,3
20133,REPUBLICANOS,3
20133,MDB,3
20150,SOLIDARIEDADE,1
20150,PT,2
20150,PP,2
20150,PSB,4
20176,UNIÃO,4
20176,MDB,5
20192,PP,2
20192,MDB,4
20192,PL,3
20214,REPUBLICANOS,2
20214,PP,3
20214,MDB,4
20214,PL,4
20230,PP,1
20230,PT,2
20230,REPUBLICANOS,3
20230,PSB,3
20257,PDT,4
20257,REPUBLICANOS,5
19623,UNIÃO,1
19623,MDB,3
19623,PSDB,3
19623,PL,2
20273,UNIÃO,2
20273,REPUBLICANOS,2
20273,MDB,3
20273,PL,4
20273,PSB,4
20290,SOLIDARIEDADE,1
20290,REPUBLICANOS,2
20290,MDB,3
20290,PSB,3
20311,PT,3
20311,PSB,6
20338,PDT,1
20338,UNIÃO,3
20338,MDB,3
20338,PL,2
19534,PODE,1
19534,PCdoB,2
19534,PT,3
19534,REPUBLICANOS,3
20354,PSD,1
20354,UNIÃO,4
20354,MDB,4
20370,PT,1
20370,PP,2
20370,REPUBLICANOS,2
20370,MDB,2
20370,PL,2
20370,PSB,2
20397,PT,2
20397,REPUBLICANOS,2
20397,PSDB,2
20397,MDB,2
20397,PSB,3
20419,PP,2
20419,REPUBLICANOS,2
20419,PSOL,2
20419,MDB,2
20419,PSB,3
20435,PP,2
20435,REPUBLICANOS,2
20435,UNIÃO,2
20435,PSB,2
20435,PSDB,3
20451,PP,2
20451,UNIÃO,2
20451,REPUBLICANOS,3
20451,MDB,2
20478,PDT,1
20478,PT,1
20478,REPUBLICANOS,1
20478,UNIÃO,2
20478,MDB,2
20478,PSB,2
20494,PDT,2
20494,REPUBLICANOS,3
20494,PSB,4
19666,PDT,4
19666,MDB,5
20516,REDE,1
20516,PCdoB,1
20516,PDT,1
20516,SOLIDARIEDADE,2
20516,REPUBLICANOS,3
20516,PP,3
20516,PT,3
20516,PSOL,3
20516,MDB,3
20516,PSB,5
20516,PL,4
20532,PSD,1
20532,MDB,4
20532,PSB,4
20559,UNIÃO,3
20559,REPUBLICANOS,3
20559,PSB,5
20575,PSD,1
20575,PP,4
20575,UNIÃO,4
20591,REPUBLICANOS,3
20591,PSB,3
20591,PSDB,3
20613,REPUBLICANOS,2
20613,UNIÃO,3
20613,PSB,4
20630,PDT,1
20630,REPUBLICANOS,3
20630,MDB,3
20630,PL,2
20656,PDT,1
20656,SOLIDARIEDADE,1
20656,PP,1
20656,REPUBLICANOS,2
20656,MDB,2
20656,PSB,2
20672,REDE,1
20672,PP,2
20672,REPUBLICANOS,2
20672,UNIÃO,2
20672,MDB,2
20672,PSDB,2
20699,REPUBLICANOS,3
20699,PSB,6
20710,PT,2
20710,UNIÃO,3
20710,PSB,4
19160,UNIÃO,3
19160,REPUBLICANOS,3
19160,MDB,3
20737,REPUBLICANOS,1
20737,UNIÃO,3
20737,MDB,3
20737,PSB,2
20770,PDT,4
20770,REPUBLICANOS,5
20796,REDE,1
20796,SOLIDARIEDADE,2
20796,PT,2
20796,REPUBLICANOS,2
20796,UNIÃO,2
20796,PSB,4
20818,UNIÃO,2
20818,PSDB,3
20818,PSB,4
19968,PSD,1
19968,REPUBLICANOS,4
19968,UNIÃO,4
20834,PT,2
20834,PP,2
20834,REPUBLICANOS,2
20834,PL,2
20834,PSB,3
19461,REPUBLICANOS,3
19461,PSB,6
20850,PODE,1
20850,AVANTE,1
20850,SOLIDARIEDADE,1
20850,PT,1
20850,PP,1
20850,UNIÃO,1
20850,MDB,2
20850,PSB,1
20877,PP,2
20877,REPUBLICANOS,3
20877,PSB,4
19143,PP,2
19143,PSDB,3
19143,PSB,4
19488,REPUBLICANOS,3
19488,PSB,6
19984,PCdoB,1
19984,PT,1
19984,UNIÃO,2
19984,REPUBLICANOS,3
19984,MDB,2
20893,UNIÃO,1
20893,PT,1
20893,REPUBLICANOS,1
20893,MDB,2
20893,PL,2
20893,PSB,2
20915,PP,2
20915,MDB,3
20915,PSDB,4
20931,MDB,5
20931,PSB,4
20958,PV,1
20958,PCdoB,1
20958,PP,2
20958,PT,2
20958,REPUBLICANOS,2
20958,UNIÃO,2
20958,PL,3
20974,PP,2
20974,PSB,5
20974,MDB,2
20753,PT,5
20753,REPUBLICANOS,4
20990,UNIÃO,2
20990,REPUBLICANOS,3
20990,PSDB,4
21016,REPUBLICANOS,4
21016,MDB,5
21032,PDT,1
21032,REPUBLICANOS,1
21032,PT,2
21032,MDB,2
21032,PSB,3
21059,PDT,3
21059,REPUBLICANOS,4
21059,PT,2
21075,MDB,4
21075,PSB,5
21091,REPUBLICANOS,3
21091,PSB,6
21113,PODE,1
21113,REPUBLICANOS,4
21113,MDB,4
21130,REPUBLICANOS,5
21130,UNIÃO,4
19720,REPUBLICANOS,4
19720,PL,5
21156,PODE,1
21156,REDE,3
21156,UNIÃO,3
21156,REPUBLICANOS,2
21172,PDT,1
21172,PP,1
21172,PT,2
21172,REPUBLICANOS,2
21172,UNIÃO,2
21172,MDB,3
21172,PSDB,3
21172,PSB,3
21199,PL,4
21199,PSB,5
21210,REPUBLICANOS,4
21210,PL,5
21237,PDT,4
21237,UNIÃO,5
21253,PT,2
21253,REPUBLICANOS,2
21253,PSDB,2
21253,MDB,2
21253,PSB,3
19747,UNIÃO,2
19747,REPUBLICANOS,3
19747,PSB,4
21270,PSD,2
21270,PP,5
21270,REPUBLICANOS,4
21296,PP,2
21296,REPUBLICANOS,2
21296,PT,2
21296,UNIÃO,2
21296,PL,3
21318,PT,2
21318,PP,2
21318,MDB,3
21318,PSDB,2
21334,PODE,1
21334,REDE,4
21334,PP,4
21350,UNIÃO,2
21350,MDB,3
21350,PSB,4
21377,REPUBLICANOS,2
21377,PSDB,3
21377,PSB,4
21393,PDT,2
21393,SOLIDARIEDADE,2
21393,REPUBLICANOS,2
21393,UNIÃO,2
21393,PSB,3
21415,REPUBLICANOS,2
21415,UNIÃO,2
21415,MDB,2
21415,PSDB,2
21415,PSB,3
21431,UNIÃO,2
21431,PP,2
21431,REPUBLICANOS,2
21431,MDB,3
21431,PSB,4
19640,REPUBLICANOS,9
19526,AVANTE,1
19526,REPUBLICANOS,4
19526,PSDB,4
21458,SOLIDARIEDADE,1
21458,REPUBLICANOS,4
21458,MDB,4
21474,UNIÃO,2
21474,REPUBLICANOS,2
21474,MDB,3
21474,PSB,4
21490,PT,2
21490,REPUBLICANOS,2
21490,UNIÃO,3
21490,MDB,2
21512,PODE,2
21512,PT,4
21512,REDE,4
21512,PL,3
21539,UNIÃO,5
21539,REPUBLICANOS,4
21555,PT,2
21555,REDE,3
21555,PP,3
21555,UNIÃO,3
19828,REPUBLICANOS,2
19828,PL,3
19828,PSB,4
21571,UNIÃO,5
21571,PP,4
19208,PSDB,5
19208,PSB,4
19127,PCdoB,1
19127,PSDB,4
19127,PSB,4
19003,UNIÃO,3
19003,MDB,3
19003,PSB,3
21598,PP,2
21598,PT,2
21598,REPUBLICANOS,2
21598,MDB,2
21598,PSB,3
21610,PSD,2
21610,REPUBLICANOS,7
21636,PP,1
21636,REPUBLICANOS,2
21636,UNIÃO,2
21636,PSB,4
20001,PT,1
20001,UNIÃO,1
20001,PSDB,2
20001,PL,3
20001,PSB,2
21652,PT,2
21652,UNIÃO,3
21652,PL,4
21679,PSD,1
21679,PSB,6
21679,REPUBLICANOS,2
19569,UNIÃO,4
19569,PSB,5
21695,PT,3
21695,REPUBLICANOS,4
21695,MDB,4
21750,PSOL,1
21750,PP,2
21750,MDB,2
21750,UNIÃO,3
21750,PL,3
21750,PSB,4
21750,PSDB,4
21776,REPUBLICANOS,4
21776,PSDB,5
21717,SOLIDARIEDADE,3
21717,PSB,6
21733,REPUBLICANOS,2
21733,MDB,3
21733,PSB,4
19267,PP,3
19267,REPUBLICANOS,3
19267,MDB,3
22071,PP,2
22071,REPUBLICANOS,2
22071,UNIÃO,3
22071,PSDB,4
22071,PSB,4
22110,DC,1
22110,REPUBLICANOS,1
22110,PP,2
22110,PT,3
22110,UNIÃO,2
22136,SOLIDARIEDADE,2
22136,PT,2
22136,PSB,5
22152,PSB,9
22179,REPUBLICANOS,3
22179,MDB,3
22179,PL,3
22195,REDE,1
22195,MDB,3
22195,PSB,5
19186,REPUBLICANOS,2
19186,PT,3
19186,PSB,4
19020,PDT,1
19020,PT,1
19020,MDB,2
19020,PSB,3
19020,PSDB,2
22233,PP,2
22233,REPUBLICANOS,3
22233,PSB,4
22217,REPUBLICANOS,2
22217,SOLIDARIEDADE,2
22217,PP,2
22217,PT,3
22217,UNIÃO,2
19283,REPUBLICANOS,4
19283,MDB,5
22250,PDT,1
22250,PT,2
22250,REDE,2
22250,MDB,3
22250,PL,3
22250,PSB,4
22276,PP,1
22276,PT,2
22276,UNIÃO,2
22276,PSDB,2
22276,PL,2
22276,PSB,2
19402,REPUBLICANOS,5
19402,PP,4
21792,REPUBLICANOS,6
21792,MDB,7
19429,PSB,5
19429,PL,4
19224,PP,4
19224,MDB,5
19860,REPUBLICANOS,5
19860,MDB,4
21857,REPUBLICANOS,5
21857,PP,4
21873,PDT,2
21873,MDB,3
21873,PL,4
21890,PSD,1
21890,PP,4
21890,REPUBLICANOS,4
21911,PP,2
21911,REPUBLICANOS,2
21911,MDB,3
21911,PSB,4
19445,PT,3
19445,PP,3
19445,REPUBLICANOS,3
21938,REPUBLICANOS,5
21938,MDB,4
19542,PP,4
19542,PL,5
21954,UNIÃO,5
21954,MDB,4
21970,PCdoB,1
21970,PT,2
21970,PL,3
21970,PSB,3
19046,REPUBLICANOS,2
19046,UNIÃO,4
19046,MDB,3
21814,REPUBLICANOS,3
21814,UNIÃO,3
21814,PSB,3
19135,PP,3
19135,REPUBLICANOS,3
19135,PSB,5
21830,REPUBLICANOS,4
21830,MDB,5
21997,PP,2
21997,REPUBLICANOS,4
21997,UNIÃO,3
22012,PP,5
22012,PT,4
22039,PP,2
22039,UNIÃO,3
22039,PSDB,4
22055,UNIÃO,5
22055,MDB,4
22098,PP,1
22098,REPUBLICANOS,1
22098,UNIÃO,2
22098,PL,3
22098,PSB,2
22292,SOLIDARIEDADE,4
22292,MDB,5
22314,REDE,1
22314,PDT,2
22314,PSDB,3
22314,PSB,3
22330,REPUBLICANOS,2
22330,UNIÃO,3
22330,PSB,4
22357,UNIÃO,2
22357,REPUBLICANOS,2
22357,PSDB,2
22357,MDB,2
22357,PSB,3
19682,UNIÃO,2
19682,REPUBLICANOS,2
19682,MDB,3
19682,PL,2
22373,AVANTE,3
22373,REPUBLICANOS,6
22390,SOLIDARIEDADE,1
22390,PT,2
22390,REPUBLICANOS,3
22390,PL,3
22411,UNIÃO,1
22411,PT,1
22411,REPUBLICANOS,2
22411,MDB,2
22411,PSB,3
19887,REPUBLICANOS,2
19887,PSDB,3
19887,PSB,4
20117,PDT,2
20117,REPUBLICANOS,3
20117,PSB,4
22438,UNIÃO,5
22438,REPUBLICANOS,4
19348,PSD,1
19348,PDT,4
19348,PP,4
19011,PP,2
19011,PT,2
19011,REPUBLICANOS,3
19011,UNIÃO,2
26310,PSB,2
26310,SOLIDARIEDADE,4
26310,PL,4
26310,PSDB,3
23019,REPUBLICANOS,2
23019,PP,2
23019,PT,3
23019,UNIÃO,3
23019,PSB,3
23035,MDB,2
23035,PODE,2
23035,PSB,7
23051,MDB,1
23051,PSD,1
23051,REPUBLICANOS,2
23051,PSB,4
23051,PSDB,3
23116,PSD,1
23116,PDT,2
23116,PT,3
23116,PSDB,3
23132,AVANTE,1
23132,PSD,2
23132,REPUBLICANOS,2
23132,PT,2
23132,PP,2
23132,PL,2
23159,AVANTE,1
23159,MDB,1
23159,REPUBLICANOS,1
23159,PP,2
23159,PT,2
23159,PSB,2
23159,PSDB,2
23175,REDE,1
23175,REPUBLICANOS,1
23175,PV,1
23175,AVANTE,1
23175,PP,1
23175,PT,2
23175,PSB,2
23191,REPUBLICANOS,3
23191,PT,3
23191,PSB,3
23213,REDE,1
23213,PDT,1
23213,REPUBLICANOS,2
23213,PSD,2
23213,PSOL,2
23213,PP,3
23213,PL,3
23213,PSB,3
23205,PSD,1
23205,PDT,2
23205,REPUBLICANOS,2
23205,PV,2
23205,PT,2
23205,PSB,2
23230,PODE,1
23230,PCdoB,1
23230,MDB,1
23230,PDT,1
23230,REDE,1
23230,PV,1
23230,PP,1
23230,PT,1
23230,PSB,2
23256,MDB,2
23256,PP,3
23256,PSDB,4
23272,PP,2
23272,PT,4
23272,PSB,4
23272,PL,3
23337,REPUBLICANOS,2
23337,REDE,2
23337,PL,3
23337,PSB,3
23337,UNIÃO,3
23337,PSDB,2
23299,PSD,1
23299,PP,2
23299,PT,3
23299,PSDB,3
23310,MDB,1
23310,PV,2
23310,REPUBLICANOS,2
23310,PP,3
23310,PT,3
23353,PSD,1
23353,REPUBLICANOS,1
23353,PT,2
23353,PSB,3
23353,UNIÃO,2
23370,PV,1
23370,REPUBLICANOS,1
23370,PP,1
23370,PSOL,1
23370,PT,2
23370,SOLIDARIEDADE,2
23370,PL,2
23370,PSB,2
23370,UNIÃO,3
23396,PRD,4
23396,MDB,5
23396,PDT,4
23418,PDT,1
23418,PV,2
23418,PP,2
23418,PT,2
23418,PSB,3
23418,PSDB,3
23434,PP,2
23434,PT,4
23434,UNIÃO,4
23434,PL,3
23450,PSB,2
23450,AVANTE,4
23450,PMB,4
23450,PT,3
23493,PODE,1
23493,REPUBLICANOS,2
23493,PSB,3
23493,SOLIDARIEDADE,3
23515,PCdoB,2
23515,PP,2
23515,PT,2
23515,UNIÃO,2
23515,SOLIDARIEDADE,2
23515,PSDB,3
23477,REPUBLICANOS,1
23477,PP,2
23477,UNIÃO,3
23477,PSB,3
23531,PODE,1
23531,PSD,1
23531,PP,2
23531,PL,3
23531,PSB,2
23558,MDB,2
23558,REPUBLICANOS,2
23558,PP,2
23558,PSDB,3
23558,PL,3
23558,PSB,3
23574,PSOL,1
23574,PP,2
23574,PT,2
23574,UNIÃO,2
23574,PSB,3
23574,PL,3
23574,SOLIDARIEDADE,4
23574,PSDB,4
23590,AVANTE,2
23590,PL,4
23590,PSB,4
23590,UNIÃO,3
23612,REPUBLICANOS,2
23612,PP,2
23612,PT,2
23612,UNIÃO,2
23612,PSB,2
23612,PSDB,1
23639,PDT,3
23639,REPUBLICANOS,4
23639,PP,4
23671,PRD,2
23671,AVANTE,4
23671,PT,3
23655,AVANTE,4
23655,PP,5
26298,SOLIDARIEDADE,2
26298,UNIÃO,4
26298,PSB,4
26298,PL,3
23698,PSD,1
23698,REPUBLICANOS,2
23698,PV,2
23698,PT,3
23698,PSDB,3
23710,PV,5
23710,PSDB,4
23736,PODE,2
23736,PP,5
23736,REPUBLICANOS,4
23752,PODE,1
23752,PV,1
23752,REPUBLICANOS,3
23752,PT,3
23752,PSB,3
23167,AVANTE,1
23167,PP,3
23167,PT,3
23167,PSDB,2
23779,REPUBLICANOS,2
23779,PT,2
23779,UNIÃO,4
23779,PSB,3
23795,PDT,1
23795,PSOL,1
23795,REPUBLICANOS,1
23795,PT,1
23795,PSB,2
23795,UNIÃO,2
23795,SOLIDARIEDADE,2
23795,PL,2
23795,PSDB,3
23817,PT,1
23817,PP,1
23817,PDT,2
23817,PSB,3
23817,SOLIDARIEDADE,3
23817,UNIÃO,4
23817,PL,4
23817,PSDB,5
23221,AVANTE,1
23221,PSDB,3
23221,PSB,3
23221,UNIÃO,2
23833,SOLIDARIEDADE,2
23833,UNIÃO,4
23833,PSB,4
23833,PSDB,3
23850,MDB,1
23850,PSD,1
23850,AVANTE,2
23850,REPUBLICANOS,3
23850,PL,2
23876,PRD,1
23876,MDB,1
23876,PSD,1
23876,REPUBLICANOS,3
23876,PSB,3
23892,PRD,1
23892,AVANTE,2
23892,PSB,2
23892,PL,3
23892,SOLIDARIEDADE,3
23914,PP,1
23914,PT,2
23914,REPUBLICANOS,2
23914,PSB,2
23914,PL,2
23914,UNIÃO,2
23930,PSDB,3
23930,PSB,4
23930,PL,4
23957,MDB,1
23957,REPUBLICANOS,1
23957,SOLIDARIEDADE,2
23957,PSB,3
23957,PSDB,2
23973,PSD,2
23973,PP,4
23973,PSB,5
23990,PP,2
23990,SOLIDARIEDADE,2
23990,PSB,2
23990,UNIÃO,3
23990,PSDB,2
24015,PSD,2
24015,REPUBLICANOS,2
24015,AVANTE,2
24015,PP,2
24015,PSB,3
23140,PSB,6
23140,UNIÃO,5
24031,PT,2
24031,PSB,4
24031,PL,4
24031,PSDB,3
24058,AVANTE,1
24058,REDE,2
24058,PDT,2
24058,PP,2
24058,PT,3
24058,PSB,3
24074,MDB,2
24074,PODE,2
24074,PSD,3
24074,PSDB,4
24090,MDB,2
24090,REPUBLICANOS,3
24090,PSB,4
24112,AGIR,1
24112,MOBILIZA,1
24112,PODE,3
24112,PSB,6
24139,PODE,1
24139,PCdoB,1
24139,MDB,2
24139,PP,3
24139,PT,3
24139,PSDB,3
24155,MDB,1
24155,PCdoB,1
24155,PODE,1
24155,PT,2
24155,AVANTE,2
24155,PSB,2
24171,PSD,1
24171,PP,2
24171,PSDB,2
24171,UNIÃO,2
24171,PSB,2
24171,SOLIDARIEDADE,2
24198,PV,1
24198,REPUBLICANOS,1
24198,PT,2
24198,UNIÃO,2
24198,SOLIDARIEDADE,2
24198,PSB,3
24198,PL,3
24198,PSDB,3
24210,PRD,1
24210,MDB,1
24210,AVANTE,1
24210,PSD,1
24210,REPUBLICANOS,2
24210,PSDB,3
24210,PSB,2
24236,MDB,1
24236,PDT,1
24236,AVANTE,2
24236,REPUBLICANOS,2
24236,PP,2
24236,PT,3
24236,UNIÃO,3
24236,PL,3
24252,AVANTE,2
24252,PSD,3
24252,PT,4
24279,AVANTE,1
24279,PSOL,1
24279,PP,2
24279,PT,2
24279,PSB,2
24279,SOLIDARIEDADE,3
24279,PL,3
24279,PSDB,3
24295,AVANTE,1
24295,PP,2
24295,PT,2
24295,UNIÃO,2
24295,PL,2
24295,PSB,2
24317,PV,1
24317,PODE,1
24317,PCdoB,2
24317,PT,2
24317,PSDB,3
24317,UNIÃO,2
24333,MDB,1
24333,REPUBLICANOS,3
24333,PSDB,3
24333,PSB,2
24350,PV,1
24350,PCdoB,1
24350,REPUBLICANOS,1
24350,PP,1
24350,PT,2
24350,UNIÃO,2
24350,SOLIDARIEDADE,2
24350,PL,2
24350,PSDB,3
24376,MDB,1
24376,AVANTE,2
24376,PSD,3
24376,PSDB,3
24511,PSOL,1
24511,UNIÃO,2
24511,SOLIDARIEDADE,2
24511,PL,2
24511,PSB,2
24511,PSDB,2
24392,REPUBLICANOS,2
24392,AVANTE,2
24392,PP,3
24392,PSB,4
24414,PT,2
24414,PSDB,4
24414,PSB,3
24430,REPUBLICANOS,2
24430,PSOL,4
24430,PP,4
24430,PSDB,3
24457,PODE,1
24457,PDT,2
24457,PSD,2
24457,PP,3
24457,PSB,3
24473,PP,3
24473,PT,3
24473,PSB,3
25976,PCdoB,2
25976,PT,4
25976,PSB,4
25976,REPUBLICANOS,3
24538,AVANTE,1
24538,PDT,1
24538,REPUBLICANOS,2
24538,PSDB,3
24538,PSB,2
26336,PSD,1
26336,PT,2
26336,REPUBLICANOS,3
26336,PSB,3
26336,SOLIDARIEDADE,2
24554,PODE,1
24554,PRD,1
24554,MDB,1
24554,AVANTE,1
24554,PSD,2
24554,REPUBLICANOS,3
24554,PSDB,2
24490,MDB,1
24490,REPUBLICANOS,2
24490,PP,3
24490,PT,4
24490,PSDB,3
24570,PDT,1
24570,PV,1
24570,AVANTE,1
24570,REDE,1
24570,REPUBLICANOS,2
24570,PP,2
24570,PSOL,2
24570,PT,2
24570,SOLIDARIEDADE,3
24570,PSB,4
24570,UNIÃO,4
24570,PL,4
23302,PSD,1
23302,REPUBLICANOS,1
23302,PT,2
23302,PSDB,3
23302,PSB,2
24597,PODE,2
24597,PP,2
24597,PT,3
24597,PSDB,4
23264,REPUBLICANOS,1
23264,PSOL,1
23264,PL,2
23264,PODE,1
23264,PSB,3
23264,PT,1
24635,PSD,1
24635,PP,1
24635,REPUBLICANOS,2
24635,PSDB,3
24635,PSB,2
24619,PODE,1
24619,PT,2
24619,AVANTE,2
24619,PSB,3
24619,SOLIDARIEDADE,3
23124,AVANTE,2
23124,PDT,3
23124,PSB,4
24651,MDB,1
24651,PSD,2
24651,REPUBLICANOS,2
24651,UNIÃO,2
24651,SOLIDARIEDADE,4
24678,REPUBLICANOS,1
24678,PT,3
24678,PSB,3
24678,UNIÃO,2
24694,AVANTE,1
24694,MDB,1
24694,REDE,1
24694,REPUBLICANOS,1
24694,PP,1
24694,PSB,2
24694,UNIÃO,2
24694,SOLIDARIEDADE,2
23027,PP,1
23027,REPUBLICANOS,2
23027,PT,2
23027,PL,2
23027,PSB,2
23027,PSDB,2
24716,PV,1
24716,PDT,1
24716,PP,2
24716,PT,3
24716,UNIÃO,2
24732,REPUBLICANOS,1
24732,PP,2
24732,SOLIDARIEDADE,3
24732,PSDB,3
23183,PSD,2
23183,MDB,3
23183,PCdoB,3
23183,PT,3
24759,AVANTE,1
24759,REPUBLICANOS,2
24759,PL,3
24759,PSB,3
24759,PSDB,4
24775,MDB,1
24775,PDT,1
24775,PODE,1
24775,AVANTE,1
24775,PSOL,2
24775,PT,2
24775,PSDB,2
24775,PSB,2
24775,PL,3
24791,PODE,1
24791,PRD,1
24791,PP,3
24791,PT,3
24791,PL,3
24813,REPUBLICANOS,2
24813,PV,3
24813,PSB,4
23248,REPUBLICANOS,2
23248,PSDB,3
23248,PP,3
23248,PT,3
24830,MDB,1
24830,PSD,1
24830,PCdoB,1
24830,PT,1
24830,UNIÃO,2
24830,PSB,2
24830,PSDB,1
24856,REPUBLICANOS,1
24856,PT,3
24856,UNIÃO,3
24856,PSB,2
25852,PSDB,1
25852,PL,3
25852,PSB,3
25852,SOLIDARIEDADE,2
24872,SOLIDARIEDADE,2
24872,PSB,4
24872,PL,4
24872,PSDB,3
24899,UNIÃO,2
24899,PSB,4
24899,PL,4
24899,PSDB,3
24910,PP,1
24910,PSOL,1
24910,PT,2
24910,SOLIDARIEDADE,2
24910,UNIÃO,2
24910,PSB,3
24910,PL,3
24910,PSDB,3
24937,PSDB,2
24937,PT,3
24937,PSB,3
24937,UNIÃO,3
24953,AVANTE,1
24953,PT,2
24953,PSDB,3
24953,PSB,3
24970,MDB,1
24970,REDE,2
24970,PDT,2
24970,REPUBLICANOS,2
24970,PSOL,2
24970,PT,3
24970,PSDB,3
24996,AVANTE,1
24996,REPUBLICANOS,1
24996,PCdoB,1
24996,PSOL,1
24996,PP,2
24996,PT,2
24996,PSB,2
24996,SOLIDARIEDADE,2
24996,PSDB,3
25011,PSD,1
25011,REPUBLICANOS,1
25011,PP,2
25011,PSDB,3
25011,PSB,2
25038,MDB,2
25038,REPUBLICANOS,2
25038,PSB,3
25038,PSDB,4
25054,PP,3
25054,PT,3
25054,PSB,3
25070,MDB,1
25070,PSD,2
25070,PP,3
25070,SOLIDARIEDADE,5
25097,PSD,1
25097,REPUBLICANOS,2
25097,PDT,2
25097,AVANTE,2
25097,PP,2
25097,SOLIDARIEDADE,2
25119,PSD,2
25119,PODE,2
25119,PDT,2
25119,REPUBLICANOS,2
25119,PSDB,3
25119,PL,4
25135,REDE,1
25135,REPUBLICANOS,1
25135,PSOL,1
25135,PP,1
25135,PT,2
25135,UNIÃO,2
25135,PSB,2
25135,PL,2
25135,PSDB,3
25151,PSD,2
25151,REPUBLICANOS,2
25151,PV,2
25151,PT,2
25151,PSB,3
25178,AVANTE,1
25178,PDT,1
25178,PRD,1
25178,PCdoB,1
25178,PP,2
25178,REPUBLICANOS,2
25178,PT,2
25178,PSDB,2
25178,PL,3
25216,AVANTE,1
25216,PP,1
25216,REPUBLICANOS,2
25216,PSOL,3
25216,PT,3
25216,PL,4
25216,PSDB,4
25216,UNIÃO,5
25194,PSD,1
25194,REPUBLICANOS,2
25194,PT,3
25194,PL,4
25194,PSB,3
25259,PSOL,1
25259,REPUBLICANOS,2
25259,PP,2
25259,PT,2
25259,SOLIDARIEDADE,2
25259,UNIÃO,2
25232,MDB,1
25232,PP,2
25232,PSB,3
25232,UNIÃO,3
25275,MDB,1
25275,REPUBLICANOS,2
25275,PSB,3
25275,PSDB,3
25291,REPUBLICANOS,2
25291,PP,3
25291,PT,3
25291,PSB,3
23000,AVANTE,4
23000,PSB,5
25313,MDB,1
25313,PRD,1
25313,PCdoB,1
25313,PV,1
25313,AVANTE,1
25313,CIDADANIA,2
25313,REDE,2
25313,REPUBLICANOS,3
25313,PP,3
25313,PT,3
25313,PSOL,3
25313,SOLIDARIEDADE,3
25313,PSB,4
25313,PL,5
25313,PSDB,4
25330,PT,2
25330,PP,2
25330,PSB,3
25330,PSDB,4
25356,PT,2
25356,UNIÃO,4
25356,PSB,4
25356,PL,3
25372,PP,1
25372,PSDB,2
25372,PT,2
25372,UNIÃO,2
25372,PSB,2
25372,PL,2
25399,MDB,2
25399,REPUBLICANOS,3
25399,PT,4
25410,PSDB,4
25410,SOLIDARIEDADE,5
25437,MOBILIZA,1
25437,PRD,1
25437,PP,1
25437,REPUBLICANOS,2
25437,PT,2
25437,PSB,4
25437,SOLIDARIEDADE,4
25453,PSD,1
25453,REPUBLICANOS,1
25453,PT,2
25453,PSDB,3
25453,PSB,2
25470,PCdoB,2
25470,PT,2
25470,UNIÃO,2
25470,PSB,2
25470,PSDB,3
23108,PODE,1
23108,AVANTE,4
23108,PSB,4
23043,PRD,1
23043,PSD,1
23043,REPUBLICANOS,2
23043,PT,3
23043,PSDB,2
25496,PSD,1
25496,AVANTE,1
25496,MDB,1
25496,REPUBLICANOS,2
25496,PP,3
25496,UNIÃO,4
25496,PL,5
23329,PSD,1
23329,PP,3
23329,PT,3
23329,PSDB,2
25518,PV,1
25518,PCdoB,1
25518,PDT,2
25518,REPUBLICANOS,2
25518,PP,2
25518,PT,2
25518,UNIÃO,3
25534,PSD,1
25534,AVANTE,1
25534,PODE,2
25534,REPUBLICANOS,3
25534,PV,2
25550,AVANTE,1
25550,UNIÃO,3
25550,PP,3
25550,PODE,2
25771,REDE,1
25771,REPUBLICANOS,1
25771,PSOL,2
